1076;EN;AD;LLZ-DME RW27;N61494602;E006063365;ENSD;EN;W0020;WGE;ENOR;ENOR;;;00223;10830;201;;0
1077;EN;SG;LL-DM RW24;N61092386;E007083537;ENSG;EN;W0020;WGE;ENOR;ENOR;;;01677;10810;;;0
1078;EN;SV;LLZ-DME RW01;N68141900;E014395060;ENSH;EN;W0070;WGE;ENOR;ENOR;;;00066;11050;;;0
1079;EN;SE;SKIEN DME (PAIRED LLZ);N59111899;E009341064;ENSN;EN;W0010;WGE;ENOR;ENOR;;;00481;11010;492;;0
1080;EN;TC;TROMSO;N69402834;E018545561;ENTC;EN;E0038;WGE;ENOR;ENOR;;;00056;11090;218;;0
1081;EN;TR;TROMSO ILS/DME RWY 19;N69411780;E018551216;ENTC;EN;E0038;WGE;ENOR;ENOR;;;00036;10990;419;;0
1082;EN;TO;TRONDHEIM;N63272441;E010540198;ENVA;EN;W0005;WGE;ENOR;ENOR;;;00031;11030;197;;0
1083;EN;VD;VADSO LLZ-DME RW08;N70035517;E029525493;ENVD;EN;E0110;WGE;ENOR;ENOR;;;00108;10870;;;0
1084;EN;SL;STAVANGER ILS/DME RW-36;N58522582;E005382399;ENZV;EN;W0026;WGE;ENOR;ENOR;;;00079;11135;469;;0
1085;EN;ZL;STAVANGER DME;N58524736;E005363906;ENZV;EN;W0026;WGE;ENOR;ENOR;;;00037;10950;301;;0
1086;EP;BYD;BYDGOSZCZ ILS-DME RW26;N53054895;E017593169;EPBY;EP;E0031;WGE;EPWW;EPWW;;;00295;10910;463;;0
1087;EP;IGDA;GDANSK ILS/DME RW29;N54221822;E018290644;EPGD;EP;E0026;WGE;EPWW;EPWW;;;00492;11030;136;;0
1088;EP;KRW;KRAKOW RW25;N50045001;E019474289;EPKK;EP;E0030;WGE;EPWW;EPWW;;;00827;11030;;;0
1089;EP;POZ;POZNAN RW29;N52251162;E016501700;EPPO;EP;E0030;WGE;EPWW;EPWW;;;00331;11030;;;0
1090;EP;RZW;RZESZOW ILS/DME RW27;N50063962;E022015518;EPRZ;EP;E0040;WGE;EPWW;EPWW;;;00787;11030;;;0
1091;EP;SZC;SZCZEZIN DME;N53344198;E014544183;EPSC;EP;E0014;WGE;EPWW;EPWW;;;00197;11050;145;;0
1092;EP;SZN;SZCZYTNO ILS/DME RW02;N53282534;E020555182;EPSY;EP;E0030;WGE;EPWW;EPWW;;;00492;11010;;;0
1093;EP;WA;WARSZAWA I-33;N52090960;E020585058;EPWA;EP;E0040;WGE;EPWW;EPWW;;;00016;11030;161;;0
1094;EP;WAS;WARSZWAWA ILS/DME RW11;N52101620;E020570737;EPWA;EP;E0040;WGE;EPWW;EPWW;;;00016;10990;359;;0
1095;EP;WRO;WROCLAW;N51055623;E016533512;EPWR;EP;E0019;WGE;EPWW;EPWW;;;00020;11030;165;;0
1096;ES;CFB;LINKIPING/MALMEN ILS/DME;N58241150;E015312810;ESCF;ES;W0071;WGE;ESAA;ESAA;;;00307;11010;;;0
1097;ES;EGL;LIDKOPING DME;N58280310;E013110930;ESGL;ES;E0008;WGE;ESAA;ESAA;;;00210;11130;;;0
1098;ES;GP;GOTHENBORG/SAVE;N57463130;E011520012;ESGP;ES;E0000;WGE;ESAA;ESAA;;;00070;10810;249;05;0
1099;ES;SY;SKOVDE DME;N58272450;E013581030;ESGR;ES;E0008;WGE;ESAA;ESAA;;;00328;10830;;;0
1100;ES;IBC;SATENAS AB;N58260860;E012425170;ESIB;ES;E0020;WGE;ESAA;ESAA;;;00197;10950;258;;0
1101;ES;NKK;KARLSKOGA ILS/DME RW21;N59201720;E014292790;ESKK;ES;E0020;WGE;ESAA;ESAA;;;00395;11050;582;;0
1102;ES;NMO;OSKARSHAMN RW19;N57202530;E016294450;ESMO;ES;E0025;WGE;ESAA;ESAA;;;00081;11115;;;0
1103;ES;NG;GALLIVARE DME;N67080540;E020484540;ESNG;ES;E0047;WGE;ESAA;ESAA;;;01034;10810;258;;0
1104;ES;NH;HUDIKSVALL LLZ/DME RW12;N61455220;E017053590;ESNH;ES;E0030;WGE;ESAA;ESAA;;;00095;11110;;;0
1105;ES;NK;KRAMFORS RW35;N63023230;E017462330;ESNK;ES;E0040;WGE;ESAA;ESAA;;;00059;10970;378;;0
1106;ES;NL;LYCKSELE;N64324880;E018425810;ESNL;ES;E0050;WGE;ESAA;ESAA;;;00702;11050;;;0
1107;ES;NO;ORNSKOLDSVIK;N63244920;E018583750;ESNO;ES;E0050;WGE;ESAA;ESAA;;;00349;11010;432;;0
1108;ES;INV;VILHELMINAILS/DME RW28;N64345110;E016495480;ESNV;ES;E0030;WGE;ESAA;ESAA;;;01191;10990;;;0
1109;ES;NX;ARVIDSJAUR DME;N65353012;E019170124;ESNX;ES;E0040;WGE;ESAA;ESAA;;;01259;11150;177;;0
1110;ES;NOE;OREBRO DME;N59134924;E015023430;ESOE;ES;E0017;WGE;ESAA;ESAA;;;00197;10850;329;;0
1111;ES;SOE;OREBRO ILS/DME-RW19;N59134940;E015023450;ESOE;ES;E0018;WGE;ESAA;ESAA;;;00197;10910;301;;0
1112;ES;IHF;HAGFORS ILS/DME RW18;N60011630;E013345100;ESOH;ES;E0015;WGE;ESAA;ESAA;;;00474;11010;;;0
1113;ES;SPA;LULEA-KALLAX RW32;N65320700;E022084090;ESPA;ES;E0060;WGE;ESAA;ESAA;;;00045;10990;317;02;0
1119;ES;SF;HULTSFRED DME;N57311706;E015495848;ESSF;ES;E0016;WGE;ESAA;ESAA;;;00384;11190;;;0
1120;ES;SU;ESKILSTUNA ILS RW36;N59204180;E016424030;ESSU;ES;W0025;WGE;ESAA;ESAA;;;00135;11090;;02;0
1121;ES;IUP;PAJALA ILS RW11;N67142430;E023054810;ESUP;ES;W0073;WGE;ESAA;ESAA;;;00551;11150;;;0
1122;ES;IUT;HEMAVAN ILS RW33;N65480850;E015050440;ESUT;ES;E0030;WGE;ESAA;ESAA;;;01539;11010;;02;0
1123;LB;IPD;PLOVDIV;N42034800;E024514300;LBPD;LB;E0029;;LBSR;LBSR;;;00620;10990;;;0
1124;LB;ISF;SOFIA ILS/DME RW27;N42413600;E023251300;LBSF;LB;E0028;;LBSR;LBSR;;;01741;10950;333;;0
1125;LC;ILC;LARNACA RW22;N34524740;E033375700;LCLK;LC;E0031;WGE;LCCC;LCCC;;;00020;11030;183;03;0
1126;LC;IPA;PAFOS RW29;N34430180;E032294620;LCPH;LC;E0030;WGE;LCCC;LCCC;;;00073;10890;;02;0
1127;LD;IZA;ZAGREB/PLESO RWY05;N45440579;E016031242;LDZA;LD;E0010;WGE;LDZO;LDZO;;;00372;10950;;;0
1128;LE;IABT;ALBACETE RW09;N38565000;W001523100;LEAB;LE;W0020;WGE;LECM;LECM;;;02301;11070;;;0
1129;LE;IAE;ALBACETE RW27;N38565600;W001513100;LEAB;LE;W0020;WGE;LECM;LECM;;;02301;10970;;;0
1130;LE;IAT;ALICANTE ILS-10;N38165847;W000341672;LEAL;LE;W0020;WGE;LECB;LECB;;;00157;11030;243;01;0
1131;LE;IAM;ALMERIA ILS-26;N36504665;W002212405;LEAM;LE;W0027;WGE;LECM;LECM;;;00055;10990;103;02;0
1132;LE;AVS;ASTURIAS RW29;N43334446;W006012854;LEAS;LE;W0040;WGE;LECM;LECM;;;00430;11010;338;;0
1133;LE;IBL;BILBAO;N43175235;W002541816;LEBB;LE;W0029;WGE;LECM;LECM;;;00144;11030;133;02;0
1134;LE;BCA;BARCELONA RW25R;N41181995;E002055899;LEBL;LE;W0010;WGE;LECB;LECB;;;00030;10950;337;02;0
1135;LE;BLE;BARCELONA RW07R;N41165680;E002044152;LEBL;LE;W0010;WGE;LECB;LECB;;;00030;11075;;02;0
1136;LE;BLW;BARCELONA RW25L;N41172443;E002060221;LEBL;LE;W0010;WGE;LECB;LECB;;;00030;11150;548;02;0
1137;LE;QAA;BARCELONA RW07L;N41174147;E002040818;LEBL;LE;W0010;WGE;LECB;LECB;;;00013;11030;;02;0
1138;LE;LCO;LA CORUNA;N43182598;W008221950;LECO;LE;W0053;WGE;LECM;LECM;;;00279;10990;275;02;0
1139;LE;IGN;GIRONA ILS/DME RWY20;N41544757;E002454970;LEGE;LE;W0010;WGE;LECB;LECB;;;00463;10990;;;0
1140;LE;IBZ;IBIZA ILS/DME RW24;N38523543;E001230601;LEIB;LE;W0010;WGE;LECB;LECB;;;00069;10950;;;0
1141;LE;IMR;MADRID ILSDME RWY 18R;N40311189;W003342583;LEMD;LE;W0031;WGE;LECM;LECM;;;01985;11070;289;02;0
1142;LE;MAA;MADRID BARAJAS ILS-33;N40275653;W003331852;LEMD;LE;W0029;WGE;LECM;LECM;;;01933;10990;;02;0
1143;LE;MDZ;MADRID ILSDME RWY 18L;N40285577;W003334108;LEMD;LE;W0030;WGE;LECM;LECM;;;01978;10930;542;02;0
1144;LE;GAA;MALAGA;N36395858;W004292075;LEMG;LE;W0031;WGE;LECM;LECM;;;00056;10990;;02;0
1145;LE;GMM;MALAGA;N36405483;W004303912;LEMG;LE;W0028;WGE;LECM;LECM;;;00069;10950;414;02;0
1146;LE;IMH;MENORCA;N39511592;E004125598;LEMH;LE;W0009;WGE;LECB;LECB;;;00277;11030;093;02;0
1147;LE;IPAL;PALMA DE MALLORCA ILS24L;N39331084;E002453343;LEPA;LE;W0020;WGE;LECB;LECB;;;00056;10930;263;02;0
1148;LE;PLM;PALMA DE MALLORCA ILS06L;N39330014;E002425027;LEPA;LE;W0020;WGE;LECB;LECB;;;00020;11090;300;02;0
1149;LE;IPN;PAMPLONA ILS-16;N42463979;W001390168;LEPP;LE;W0027;WGE;LECM;LECM;;;01470;10970;;01;0
1150;LE;IRS;REUS RW25;N41090013;E001104889;LERS;LE;W0019;WGE;LECB;LECB;;;00257;11010;283;02;0
1151;LE;IGO;SANTIAGO RW17;N42543021;W008250447;LEST;LE;W0072;WGE;LECM;LECM;;;01171;11030;;02;0
1152;LE;ISO;SANTIAGO RW35;N42531294;W008243836;LEST;LE;W0052;WGE;LECM;LECM;;;01196;11150;;02;0
1153;LE;ITJA;MADRID TORREJON RW23;N40302381;W003260731;LETO;LE;W0030;WGE;LECM;LECM;;;02011;10950;564;;0
1154;LE;IVC;VALENCIA RW30;N39290222;W000281310;LEVC;LE;W0020;WGE;LECB;LECB;;;00203;11010;;02;0
1155;LE;VTO;VITORIA;N42521821;W002440073;LEVT;LE;W0031;WGE;LECM;LECM;;;01681;10890;;02;0
1156;LE;VIG;VIGO ILS-20;N42142321;W008372510;LEVX;LE;W0060;WGE;LECM;LECM;;;00833;11090;250;01;0
1157;LE;STA;SANTANDER I-29;N43253126;W003483346;LEXJ;LE;W0030;WGE;LECM;LECM;;;00037;11090;188;02;0
1158;LE;ISV;SEVILLA ILS-27;N37250089;W005524266;LEZL;LE;W0036;WGE;LECM;LECM;;;00022;11010;397;02;0
1159;LF;MK;CALAIS RW24;N50574763;E001574150;LFAC;LF;W0020;WGE;LFFF;LFFF;;;00059;11055;314;;0
1160;LF;LT;LE TOUQUET RW14;N50311745;E001365187;LFAT;LF;W0020;WGE;LFFF;LFFF;;;00075;11015;;;0
1161;LF;VS;VALENCIENNES ILS-DME RW11;N50192153;E003282731;LFAV;LF;W0015;WGE;LFFF;LFFF;;;00151;10850;309;07;0
1162;LF;AG;AGEN RW29;N44101811;E000354854;LFBA;LF;W0020;WGE;LFBB;LFFF;;;00200;11035;;;0
1163;LF;BD;BORDEAUX ILS-23;N44501614;W000421778;LFBD;LF;W0025;WGE;LFBB;LFFF;;;00151;11030;133;;0
1164;LF;BEI;BORDEAUX I-29;N44493078;W000421396;LFBD;LF;W0026;WGE;LFBB;LFFF;;;00161;11115;;;0
1165;LF;RM;BERGERAC ILS-RW28;N44492301;E000313307;LFBE;LF;W0025;WGE;LFBB;LFFF;;;00161;10815;295;;0
1166;LF;RL;LA ROCHELLE RW28;N46104077;W001113251;LFBH;LF;W0030;WGE;LFBB;LFFF;;;00066;10955;;;0
1167;LF;PT;POITIERS ILS-21;N46354041;E000185309;LFBI;LF;W0027;WGE;LFFF;LFFF;;;00420;11095;158;;0
1168;LF;LG;LIMOGES RW22;N45520986;E001111165;LFBL;LF;W0020;WGE;LFBB;LFFF;;;01340;11010;;;0
1169;LF;TBN;TOULOUSE BLAGNAC DME 32L;N43371861;E001221725;LFBO;LF;W0022;WGE;LFBB;LFFF;;;00531;10930;357;;0
1170;LF;TBS;TOULOUSE ILS-14R;N43383361;E001205915;LFBO;LF;W0022;WGE;LFBB;LFFF;;;00489;11070;476;;0
1171;LF;TD;TOULOUSE I-32R;N43370110;E001223650;LFBO;LF;W0073;WGE;LFBB;LFFF;;;00554;10835;585;;0
1172;LF;TG;TOULOUSE BLAGNAC DME 14L;N43380426;E001212973;LFBO;LF;W0022;WGE;LFBB;LFFF;;;00564;10890;511;;0
1173;LF;PU;PAU I-31;N43223101;W000244415;LFBP;LF;W0030;WGE;LFBB;LFFF;;;00617;11010;151;;0
1174;LF;OS;TARBES OSSUN LOURDES;N43111935;E000000119;LFBT;LF;W0030;WGE;LFBB;LFFF;;;01217;10950;492;;0
1175;LF;AM;ANGOULEME;N45434749;E000133468;LFBU;LF;W0020;WGE;LFFF;LFFF;;;00420;10935;;;0
1176;LF;PX;ILS-DME RW30;N45114046;E000491818;LFBX;LF;W0020;WGE;LFBB;LFFF;;;00328;10910;;;0
1177;LF;BZ;BIARRITZ RW27;N43280336;W001304655;LFBZ;LF;W0025;WGE;LFBB;LFFF;;;00223;11135;596;;0
1178;LF;EN;CASTRES I-14;N43333822;E002171047;LFCK;LF;W0010;WGE;LFBB;LFFF;;;00755;11135;166;;0
1179;LF;RDE;RODEZ RW31;N44241253;E002291624;LFCR;LF;W0010;WGE;LFBB;LFFF;;;01952;11075;;;0
1180;LF;DO;DOLE TAVAUX RW06;N47020166;E005251018;LFGJ;LF;W0010;WGE;LFFF;LFFF;;;00677;10935;;;0
1181;LF;PY;LE PUY ILSDME RW33;N45043975;E003460070;LFHP;LF;W0009;WGE;LFMM;LFFF;;;02785;10850;;;0
1182;LF;MLY;METZ NANCY LORRAINE;N48591768;E006153959;LFJL;LF;W0010;WGE;LFFF;LFFF;;;00919;11175;154;;0
1183;LF;AS;ANGERS ILS-26;N47334233;W000182819;LFJR;LF;W0028;WGE;LFRR;LFFF;;;00194;10890;448;;0
1184;LF;BP;BASTIA ILS RWY34;N42324122;E009291883;LFKB;LF;E0010;WGE;LFMM;LFFF;;;00026;11135;;;0
1185;LF;CV;CALVI RW18;N42310532;E008473493;LFKC;LF;E0005;WGE;LFMM;LFFF;;;00200;10950;456;12;0
1186;LF;GR;FIGARI RW23;N41303209;E009061624;LFKF;LF;E0010;WGE;LFMM;LFFF;;;00144;11050;344;;0
1187;LF;AC;AJACCIO ILS-02;N41544944;E008475311;LFKJ;LF;E0000;WGE;LFMM;LFFF;;;00056;11030;;;0
1188;LF;AX;AUXERRE ILS-19;N47511963;E003294755;LFLA;LF;W0018;WGE;LFFF;LFFF;;;00509;10995;110;;0
1189;LF;CY;CHAMBERY AIX LES BAINS;N45383600;E005524030;LFLB;LF;W0009;WGE;LFMM;LFFF;;;00814;10950;080;;0
1190;LF;CF;CLERMONT FERRAND ILS-26;N45472177;E003105965;LFLC;LF;W0010;WGE;LFMM;LFFF;;;01079;11110;;;0
1191;LF;BGS;BOURGES ILS RW06;N47032490;E002215220;LFLD;LF;W0016;WGE;LFFF;LFFF;;;00529;11115;101;;0
1192;LF;LSN;LYON SAINT EXUPERY ILS RW36R;N45424978;E005054693;LFLL;LF;W0005;WGE;LFMM;LFFF;;;00863;11150;161;;0
1193;LF;LSS;LYON SAINT EXUPERY ILS RW18L;N45435713;E005053875;LFLL;LF;W0005;WGE;LFMM;LFFF;;;00863;10910;153;;0
1194;LF;SAN;LYON SAINT EXUPERY ILS RW36L;N45424979;E005053069;LFLL;LF;W0005;WGE;LFMM;LFFF;;;00863;11075;136;;0
1195;LF;SN;SAINT YAN ILS/DME RW33R;N46242960;E004010256;LFLN;LF;W0010;WGE;LFMM;LFFF;;;00830;11175;;;0
1196;LF;AT;ANNECY MEYTHET;N45553972;E006054065;LFLP;LF;E0000;WGE;LFMM;LFFF;;;01529;10890;267;;0
1197;LF;SG;GRENOBLE ILS/DME RW09;N45215084;E005184719;LFLS;LF;W0000;WGE;LFMM;LFFF;;;00912;10930;;;0
1198;LF;VE;VALENCE I-01;N44550068;E004581389;LFLU;LF;W0012;WGE;LFMM;LFFF;;;00574;11015;495;;0
1199;LF;CX;CHATEAUROUX DEOLS;N46522252;E001443371;LFLX;LF;W0020;WGE;LFBB;LFFF;;;00577;11030;;;0
1200;LF;LBO;LYON BRON RW16;N45432826;E004565089;LFLY;LF;W0010;WGE;LFMM;LFFF;;;00680;10995;372;03;0
1201;LF;LY;LYON-BRON RW34;N45432823;E004565091;LFLY;LF;W0010;WGE;LFMM;LFFF;;;00715;11130;186;;0
1202;LF;CMD;LLZ/DME RWY35;N43332330;E006565765;LFMD;LF;W0000;WGE;LFRR;LFFF;;;00013;11035;;;0
1203;LF;EB;SAINT ETIENNE ILS-18;N45324648;E004175043;LFMH;LF;W0012;WGE;LFMM;LFFF;;;01355;11035;;;0
1204;LF;CS;CARCASSONNE;N43130367;E002175577;LFMK;LF;W0018;WGE;LFMM;LFFF;;;00433;11110;418;;0
1205;LF;MCE;MARSEILLE RW14R;N43252968;E005133239;LFML;LF;W0010;WGE;LFMM;LFFF;;;00059;10830;228;12;0
1206;LF;ML;MARSEILLE RW14L;N43263932;E005120780;LFML;LF;W0010;WGE;LFMM;LFFF;;;00059;11030;;;0
1207;LF;MPV;MARSEILLE RW32R;N43255600;E005130800;LFML;LF;W0010;WGE;LFMM;LFFF;;;00059;11115;;;0
1208;LF;NA;NICE I-04R;N43385252;E007122240;LFMN;LF;W0003;WGE;LFMM;LFFF;;;00013;11070;255;;0
1209;LF;NI;NICE RW04L;N43391591;E007121990;LFMN;LF;W0000;WGE;LFMM;LFFF;;;00013;10995;528;;0
1210;LF;PL;PERPIGNAN RWY33;N42442180;E002523282;LFMP;LF;W0010;WGE;LFMM;LFFF;;;00144;11175;;;0
1211;LF;FG;MONTPELLIER RW31R;N43343055;E003584834;LFMT;LF;W0010;WGE;LFMM;LFFF;;;00007;10855;;;0
1212;LF;ZR;BEZIER I-10;N43192161;E003205131;LFMU;LF;W0020;WGE;LFMM;LFFF;;;00052;10935;;;0
1213;LF;AN;AVIGNON CAUMONT RW17;N43544146;E004540781;LFMV;LF;W0010;WGE;LFBB;LFFF;;;00168;11050;432;;0
1214;LF;MD;MENDE RW13;N44295140;E003322504;LFNB;LF;W0010;WGE;LFMM;LFFF;;;03379;11190;482;05;0
1215;LF;BI;BEAUVAIS RW31;N49264760;E002074060;LFOB;LF;W0020;WGE;LFFF;LFFF;;;00353;10995;125;;0
1216;LF;OT;LE HAVRE OCTEVILLE;N49322576;E000054348;LFOH;LF;W0033;WGE;LFFF;LFFF;;;00354;10950;117;;0
1217;LF;CVD;CHALONS VATRY I-10;N48463925;E004094786;LFOK;LF;W0014;WGE;LFFF;LFFF;;;00574;11130;;;0
1218;LF;CVL;CHALONS VATRY I-28;N48462011;E004121380;LFOK;LF;W0014;WGE;LFFF;LFFF;;;00586;10955;;;0
1219;LF;RN;ROUEN VALLEE DE SEINE DME;N49232154;E001104628;LFOP;LF;W0029;WGE;LFFF;LFFF;;;00571;11050;143;;0
1220;LF;TS;TOURS VAL DE LOIRE RW20;N47262536;E000434525;LFOT;LF;W0020;WGE;LFFF;LFFF;;;00361;11055;317;;0
1221;LF;RGE;LE BOURGET ILS-27;N48575740;E002262533;LFPB;LF;W0021;WGE;LFFF;LFFF;;;00167;11055;158;;0
1222;LF;CGE;PARIS CDG ILS-09R;N49011945;E002310269;LFPG;LF;W0020;WGE;LFFF;LFFF;;;00370;11010;197;;0
1223;LF;CGW;PARIS CDG ILS-27L;N49012710;E002332625;LFPG;LF;W0020;WGE;LFFF;LFFF;;;00407;11070;187;;0
1224;LF;DSE;CHARLES DE GAULLE I-08R;N48593095;E002341215;LFPG;LF;W0020;WGE;LFFF;LFFF;;;00358;10855;;;0
1225;LF;DSU;CHARLES DE GAULLE I-26L;N48593638;E002355392;LFPG;LF;W0020;WGE;LFFF;LFFF;;;00338;10835;290;;0
1226;LF;PNE;PARIS CDG ILS-09L;N49013414;E002314385;LFPG;LF;W0020;WGE;LFFF;LFFF;;;00379;10935;;;0
1227;LF;PNW;PARIS CDG ILS-27R;N49013954;E002332437;LFPG;LF;W0020;WGE;LFFF;LFFF;;;00390;11035;;;0
1228;LF;MV;MELUN;N48361625;E002410356;LFPM;LF;W0070;WGE;LFFF;LFFF;;;00338;11155;412;;0
1229;LF;TNO;TOUSSUS LE NOBLE ILS/DME RW25R;N48451678;E002063250;LFPN;LF;W0020;WGE;LFFF;LFFF;;;00538;11015;;;0
1230;LF;OLO;PARIS ORLY RW24;N48440667;E002212182;LFPO;LF;W0020;WGE;LFFF;LFFF;;;00286;11090;380;;0
1231;LF;OLW;PARIS ORLY RW26;N48432733;E002233586;LFPO;LF;W0020;WGE;LFFF;LFFF;;;00285;11175;;;0
1232;LF;ORE;PARIS ORLY RW06;N48432586;E002192633;LFPO;LF;W0020;WGE;LFFF;LFFF;;;00292;10850;299;;0
1233;LF;CVN;PONTOISE ILS-05;N49052457;E002014232;LFPT;LF;W0030;WGE;LFFF;LFFF;;;00377;11095;;;0
1234;LF;VVE;VILLACOUBLAY ILS-09;N48463267;E002113691;LFPV;LF;W0023;WGE;LFFF;LFFF;;;00636;11135;177;;0
1235;LF;VVO;VILLACOUBLAY ILS-27;N48463218;E002123568;LFPV;LF;W0023;WGE;LFFF;LFFF;;;00630;11075;113;;0
1236;LF;TY;TROYES ILS-18;N48193822;E004005103;LFQB;LF;W0020;WGE;LFFF;LFFF;;;00365;11115;156;;0
1237;LF;MCY;ETAIN ROUVRES RW01;N49130801;E005401545;LFQE;LF;W0010;WGE;LFFF;LFFF;;;00798;11050;530;;0
1238;LF;PB;PHALSBOURG BOURSCHEID;N48461926;E007124216;LFQP;LF;W0000;WGE;LFFF;LFFF;;;01020;11015;;;0
1239;LF;LIL;LILLE DME;N50335840;E003065138;LFQQ;LF;W0022;WGE;LFFF;LFFF;;;00180;11075;113;;0
1240;LF;MER;MERVILLE RWY22;N50372568;E002384782;LFQT;LF;W0020;WGE;LFFF;LFFF;;;00100;10935;;;0
1241;LF;BG;BREST RW26L;N48270611;W004242378;LFRB;LF;W0040;WGE;LFRR;LFFF;;;00367;10990;;;0
1242;LF;MP;CHERBOURG RW28;N49385084;W001272631;LFRC;LF;W0030;WGE;LFRR;LFFF;;;00459;11055;408;;0
1243;LF;DR;DINARD ILS-25;N48345273;W002043581;LFRD;LF;W0040;WGE;LFRR;LFFF;;;00203;11075;;;0
1244;LF;DV;DEAUVILLE RW30;N49215010;E000094349;LFRG;LF;W0030;WGE;LFFF;LFFF;;;00466;11155;498;;0
1245;LF;BH;LORIENT ILS-26;N47454610;W003260991;LFRH;LF;W0050;WGE;LFRR;LFFF;;;00138;10815;241;;0
1246;LF;LRY;ILS-DME RW28;N46420243;W001223384;LFRI;LF;W0030;WGE;LFRR;LFFF;;;00335;11190;303;;0
1247;LF;LD;LANDIVISIAU;N48320149;W004082325;LFRJ;LF;W0040;WGE;LFRR;LFFF;;;00387;10850;527;;0
1248;LF;CN;CAEN RW31;N49102396;W000264960;LFRK;LF;W0030;WGE;LFFF;LFFF;;;00233;11095;;;0
1249;LF;LEM;LE MANS ILS RW02;N47564050;E000115202;LFRM;LF;W0030;WGE;LFFF;LFFF;;;00180;10975;352;;0
1250;LF;RS;RENNES ILS-28;N48041819;W001431898;LFRN;LF;W0040;WGE;LFRR;LFFF;;;00174;11010;;;0
1251;LF;LN;LANNION ILS/DME;N48451552;W003275868;LFRO;LF;W0040;WGE;LFRR;LFFF;;;00290;11035;;;0
1252;LF;QR;LFQR ILS DME- RW28;N47582478;W004093680;LFRQ;LF;W0040;WGE;LFRR;LFFF;;;00275;11030;;;0
1253;LF;NT;NANTES ILS-03;N47083919;W001370960;LFRS;LF;W0040;WGE;LFRR;LFFF;;;00115;10990;137;;0
1254;LF;MX;MORLAIX PLOUJEAN;N48354988;W003492715;LFRU;LF;W0039;WGE;LFFF;LFFF;;;00259;11050;468;;0
1255;LF;MT;ST. NAZAIRE I-26;N47185601;W002081701;LFRZ;LF;W0034;WGE;LFFF;LFFF;;;00017;10850;432;;0
1256;LF;MH;BASLE ILS-16;N47365295;E007303665;LFSB;LF;W0006;WGE;LFFF;LFFF;;;00863;11155;264;;0
1257;LF;ENT;STRASBOURG I-05;N48315479;E007371092;LFST;LF;W0002;WGE;LFFF;LFFF;;;00505;10855;;;0
1258;LF;STZ;STRASBOURG ILS/DME RW23;N48323382;E007381771;LFST;LF;W0000;WGE;LFFF;LFFF;;;00505;10955;;;0
1259;LF;NG;NIMES GARONS RW18;N43455721;E004250319;LFTW;LF;W0010;WGE;LFMM;LFFF;;;00309;10955;;;0
1260;LF;SP;SAINT PIERRE RW26;N46455890;W056101090;LFVP;LF;W0210;WGE;CZQX;CZQX;;;00018;10890;;;0
1261;LG;IATL;ATHENS ELEFTHERIOS ILS-03L;N37553600;E023551900;LGAV;LG;W0072;;LGGG;LGGG;;;00255;11050;;02;0
1262;LG;IATR;ATHENS ELEFTHERIOS ILS-03R;N37554000;E023565600;LGAV;LG;E0026;;LGGG;LGGG;;;00272;11110;;02;0
1263;LG;IEVL;ATHENS ELEFTHERIOS ILS-21L;N37565000;E023580300;LGAV;LG;E0026;;LGGG;LGGG;;;00302;11110;;02;0
1264;LG;IEVR;ATHENS ELEFTHERIOS ILS-21R;N37564200;E023562200;LGAV;LG;E0026;;LGGG;LGGG;;;00282;11050;;02;0
1265;LG;IPRV;PREVEZA ILS RW07L;N38551798;E020451710;LGPZ;LG;E0027;;LGGG;LGGG;;;00013;11090;;;0
1266;LG;IMAK;ILS-DME RW10;N40312043;E022574692;LGTS;LG;E0031;;LGGG;LGGG;;;00009;10950;;02;0
1267;LG;ITSL;THESSALONIKI ILS/DME RW 1;N40312643;E022580576;LGTS;LG;E0032;;LGGG;LGGG;;;00014;11030;;04;0
1268;LH;BPL;BUDAPEST ILS-13L;N47263975;E019154273;LHBP;LH;E0026;WGE;LHCC;LHCC;;;00509;11170;;;0
1269;LH;BPR;BUDAPEST ILS-31R;N47252563;E019172330;LHBP;LH;E0026;WGE;LHCC;LHCC;;;00430;10950;255;;0
1270;LH;FER;BUDAPEST;N47265177;E019132984;LHBP;LH;E0025;WGE;LHCC;LHCC;;;00495;11050;209;;0
1271;LH;FHL;BUDAPEST ILS/DME RWY 31L;N47255500;E019144301;LHBP;LH;E0025;WGE;LHCC;LHCC;;;00441;11150;145;;0
1272;LH;DCN;DEBRECEN;N47290259;E021361869;LHDC;LH;E0037;WGE;LHCC;LHCC;;;00387;11010;;;0
1273;LH;SKI;SIOFOK;N46510314;E018055605;LHSK;LH;E0027;WGE;LHCC;LHCC;;;00418;11190;;;0
1274;LI;IPS;PESCARA ILS-22;N42261330;E014111170;LIBP;LI;E0011;WGE;LIBB;LIBB;;;00048;11070;;;0
1275;LI;CTN;CATANIA ILS-RW08;N37275333;E015033107;LICC;LI;E0013;WGE;LIRR;LIRR;;;00036;10990;103;02;0
1276;LI;ITO;PALERMO ILS-20;N38105330;E013053290;LICJ;LI;E0010;WGE;LIRR;LIRR;;;00050;10990;;02;0
1277;LI;RAI;PALERMO ILS-25;N38105900;E013070110;LICJ;LI;E0010;WGE;LIRR;LIRR;;;00050;10950;;02;0
1278;LI;TRA;TRAPANI RW31;N37542800;E012294480;LICT;LI;E0015;WGE;LIRR;LIRR;;;00061;11095;;;0
